timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1715854571.901139 0.00039226 -0.00012806 -0.01811602 -0.00019522 0.00331132 -0.00025164
1715854571.967830 0.00039160 -0.00012634 -0.01813530 -0.00019559 0.00331185 -0.00025508
1715854572.034522 0.00038450 -0.00011379 -0.01817113 -0.00019526 0.00331425 -0.00025882
1715854572.101214 0.00038450 -0.00011379 -0.01817113 -0.00019526 0.00331425 -0.00025882
1715854572.167907 0.00036625 -0.00013362 -0.01805328 -0.00019218 0.00331295 -0.00025752
1715854572.234598 0.00037459 -0.00012536 -0.01816756 -0.00018900 0.00330964 -0.00025853
1715854572.301290 0.00036749 -0.00013822 -0.01807441 -0.00018966 0.00331113 -0.00025832
1715854572.367982 0.00035743 -0.00014500 -0.01806790 -0.00019112 0.00330900 -0.00025759
1715854572.434675 0.00030346 -0.00021316 -0.01796779 -0.00019009 0.00330261 -0.00025917
1715854572.501368 0.00030239 -0.00019974 -0.01817318 -0.00018905 0.00330290 -0.00026309
1715854572.568061 0.00026370 -0.00021424 -0.01804700 -0.00018887 0.00330637 -0.00026628
1715854572.634753 0.00026005 -0.00021506 -0.01809542 -0.00019126 0.00330801 -0.00026629
1715854572.701445 0.00024035 -0.00022306 -0.01805350 -0.00019172 0.00330897 -0.00026157
1715854572.768138 0.00022273 -0.00021894 -0.01810597 -0.00018983 0.00330916 -0.00025961
1715854572.834832 0.00019522 -0.00022913 -0.01805087 -0.00018629 0.00330445 -0.00025889
1715854572.901525 0.00017449 -0.00023776 -0.01804025 -0.00018012 0.00329861 -0.00025756
1715854572.968211 0.00015252 -0.00024985 -0.01804908 -0.00018004 0.00329525 -0.00026008
1715854573.034901 0.00012906 -0.00026242 -0.01804554 -0.00018205 0.00329543 -0.00026271
1715854573.101592 0.00010111 -0.00028145 -0.01800964 -0.00018345 0.00329681 -0.00026252
1715854573.168281 0.00006456 -0.00031396 -0.01796023 -0.00018417 0.00329659 -0.00026322
1715854573.234971 0.00003164 -0.00034158 -0.01797649 -0.00017980 0.00329537 -0.00026538
1715854573.301662 0.00000774 -0.00035823 -0.01800853 -0.00017723 0.00329665 -0.00026496
1715854573.368352 -0.00000725 -0.00036986 -0.01797728 -0.00017920 0.00330099 -0.00026313
1715854573.435043 -0.00003063 -0.00038264 -0.01800375 -0.00018018 0.00330310 -0.00026261
1715854573.501733 -0.00005695 -0.00039953 -0.01797930 -0.00017955 0.00330206 -0.00026259
1715854573.601768 -0.00012222 -0.00045406 -0.01790811 -0.00017998 0.00329936 -0.00026112
1715854573.668459 -0.00015680 -0.00048341 -0.01794994 -0.00017976 0.00329760 -0.00026269
1715854573.735150 -0.00018319 -0.00049759 -0.01798684 -0.00018107 0.00329724 -0.00026468
1715854573.801841 -0.00023007 -0.00053693 -0.01795769 -0.00018207 0.00329781 -0.00026247
1715854573.868532 -0.00027804 -0.00058498 -0.01794607 -0.00018257 0.00329837 -0.00026052
1715854573.935223 -0.00029682 -0.00058077 -0.01802528 -0.00018631 0.00329912 -0.00025922
1715854574.001924 -0.00038110 -0.00061530 -0.01797792 -0.00018879 0.00329921 -0.00025826
1715854574.101975 -0.00048020 -0.00069164 -0.01787042 -0.00018919 0.00329499 -0.00025778
1715854574.168677 -0.00050197 -0.00069715 -0.01801416 -0.00018614 0.00329479 -0.00025700
1715854574.235380 -0.00059765 -0.00075027 -0.01794613 -0.00018622 0.00329596 -0.00025561
1715854574.302083 -0.00064455 -0.00078184 -0.01794431 -0.00019056 0.00329648 -0.00025763
1715854574.368787 -0.00069285 -0.00080285 -0.01795309 -0.00019376 0.00329614 -0.00025820
1715854574.435492 -0.00075293 -0.00082855 -0.01794883 -0.00019650 0.00329409 -0.00026063
1715854574.502196 -0.00085951 -0.00091976 -0.01786043 -0.00019771 0.00329072 -0.00026356
1715854574.568901 -0.00093618 -0.00096770 -0.01793747 -0.00019613 0.00328990 -0.00026278
1715854574.635608 -0.00097305 -0.00097208 -0.01797989 -0.00019350 0.00329083 -0.00026213
1715854574.735668 -0.00108506 -0.00105893 -0.01786486 -0.00018641 0.00329037 -0.00026208
1715854574.802376 -0.00112550 -0.00109809 -0.01791035 -0.00018424 0.00328855 -0.00026240
1715854574.869084 -0.00117805 -0.00115410 -0.01787489 -0.00018426 0.00328742 -0.00026402
1715854574.935792 -0.00123631 -0.00122646 -0.01784244 -0.00018497 0.00328456 -0.00026517
1715854575.002560 -0.00128842 -0.00129526 -0.01785917 -0.00018620 0.00328489 -0.00026519
1715854575.069329 -0.00138507 -0.00140876 -0.01783108 -0.00018663 0.00328604 -0.00026735
1715854575.136099 -0.00143689 -0.00146347 -0.01788439 -0.00019134 0.00328736 -0.00027019
1715854575.202871 -0.00153648 -0.00159009 -0.01781861 -0.00019509 0.00329006 -0.00027105
1715854575.269643 -0.00163347 -0.00173851 -0.01777586 -0.00019302 0.00328898 -0.00026825
1715854575.336416 -0.00167424 -0.00178839 -0.01787552 -0.00019186 0.00328695 -0.00026711
1715854575.403190 -0.00174086 -0.00187754 -0.01778938 -0.00018944 0.00328595 -0.00026830
1715854575.469966 -0.00182222 -0.00200124 -0.01780465 -0.00018591 0.00328456 -0.00026755
1715854575.536743 -0.00195439 -0.00220936 -0.01777431 -0.00018382 0.00328252 -0.00026863
1715854575.603521 -0.00198948 -0.00226262 -0.01785392 -0.00018140 0.00328152 -0.00026805
1715854575.703690 -0.00220812 -0.00261108 -0.01770337 -0.00018125 0.00327960 -0.00026918
1715854575.770470 -0.00227509 -0.00272789 -0.01775479 -0.00018168 0.00327749 -0.00027048
1715854575.837251 -0.00235004 -0.00284483 -0.01774164 -0.00018198 0.00327655 -0.00027008
1715854575.904034 -0.00249538 -0.00309731 -0.01773866 -0.00018457 0.00327702 -0.00027260
1715854575.970763 -0.00257474 -0.00320150 -0.01781204 -0.00018766 0.00327909 -0.00027525
1715854576.037438 -0.00262433 -0.00325174 -0.01781592 -0.00018720 0.00328067 -0.00027672
1715854576.104114 -0.00272292 -0.00341277 -0.01773905 -0.00018033 0.00328366 -0.00027593
1715854576.170789 -0.00274773 -0.00346021 -0.01774464 -0.00017486 0.00328269 -0.00027573
1715854576.237463 -0.00280814 -0.00358337 -0.01771092 -0.00017321 0.00327987 -0.00027622
1715854576.304137 -0.00287023 -0.00371611 -0.01769653 -0.00017457 0.00327814 -0.00027584
1715854576.370811 -0.00297528 -0.00393079 -0.01768236 -0.00017474 0.00327760 -0.00027490
1715854576.437486 -0.00301373 -0.00400622 -0.01776540 -0.00017440 0.00327810 -0.00027626
1715854576.504159 -0.00311853 -0.00419677 -0.01769853 -0.00017418 0.00328069 -0.00027956
1715854576.570833 -0.00315455 -0.00426677 -0.01775940 -0.00017673 0.00328128 -0.00027975
1715854576.637507 -0.00333717 -0.00456095 -0.01768940 -0.00017946 0.00328117 -0.00027920
1715854576.704179 -0.00345005 -0.00474637 -0.01767504 -0.00018093 0.00328033 -0.00028101
1715854576.770852 -0.00352571 -0.00487305 -0.01766744 -0.00018214 0.00328056 -0.00028198
1715854576.837525 -0.00360109 -0.00498106 -0.01769176 -0.00018486 0.00328220 -0.00028144
1715854576.904198 -0.00375343 -0.00520199 -0.01762899 -0.00018837 0.00328173 -0.00028239
1715854576.970875 -0.00382149 -0.00526557 -0.01774094 -0.00019113 0.00328215 -0.00028302
1715854577.070897 -0.00402327 -0.00552880 -0.01759023 -0.00019103 0.00328127 -0.00028293
1715854577.137577 -0.00411414 -0.00564623 -0.01768126 -0.00019162 0.00327959 -0.00028343
1715854577.204258 -0.00420663 -0.00575611 -0.01767671 -0.00019234 0.00327906 -0.00028460
1715854577.270939 -0.00427426 -0.00583362 -0.01772113 -0.00019476 0.00328033 -0.00028456
1715854577.337619 -0.00436291 -0.00592479 -0.01770298 -0.00019605 0.00328192 -0.00028613
1715854577.404300 -0.00446077 -0.00600832 -0.01773424 -0.00019600 0.00328248 -0.00028811
1715854577.470981 -0.00462989 -0.00616935 -0.01769740 -0.00019634 0.00328338 -0.00028848
1715854577.537661 -0.00473333 -0.00630052 -0.01764138 -0.00019643 0.00328299 -0.00028902
1715854577.604340 -0.00481834 -0.00640489 -0.01767587 -0.00019579 0.00328162 -0.00028813
1715854577.671021 -0.00481834 -0.00640489 -0.01767587 0.00038934 0.00323817 -0.00065046
1715854577.737700 -0.00481834 -0.00640489 -0.01767587 -0.00003297 0.00340891 -0.00031326
1715854577.804380 -0.00481833 -0.00640489 -0.01767588 -0.00056583 0.00347288 -0.00006962
1715854577.871060 -0.00481833 -0.00640489 -0.01767588 -0.00096365 0.00405284 0.00000532
1715854577.937740 -0.00481833 -0.00640489 -0.01767588 -0.00033310 0.00337188 -0.00024159
1715854578.004418 -0.00481833 -0.00640489 -0.01767588 -0.00037658 0.00309814 -0.00034720
1715854578.071095 -0.00481833 -0.00640489 -0.01767588 -0.00040040 0.00348738 -0.00047501
1715854578.137774 -0.00481833 -0.00640489 -0.01767588 0.00041654 0.00298256 -0.00015422
1715854578.204451 -0.00481833 -0.00640489 -0.01767588 -0.00025861 0.00309223 -0.00043395
1715854578.271129 -0.00481833 -0.00640489 -0.01767588 0.00005813 0.00296706 -0.00029954
1715854578.337807 -0.00481833 -0.00640489 -0.01767588 0.00000642 0.00275899 -0.00034343
1715854578.404484 -0.00481833 -0.00640489 -0.01767588 -0.00044792 0.00365627 -0.00041414
1715854578.471160 -0.00481833 -0.00640489 -0.01767588 -0.00025464 0.00329067 -0.00063479
1715854578.537838 -0.00481833 -0.00640489 -0.01767588 -0.00041588 0.00346177 -0.00026415
1715854578.604515 -0.00481834 -0.00640489 -0.01767588 0.00008553 0.00307618 -0.00035638
1715854578.671191 -0.00481833 -0.00640489 -0.01767588 -0.00024468 0.00350353 -0.00001761
1715854578.737868 -0.00481833 -0.00640489 -0.01767588 -0.00056101 0.00301691 -0.00030010
1715854578.804544 -0.00481834 -0.00640489 -0.01767588 0.00023871 0.00305784 -0.00004269
1715854578.871221 -0.00481833 -0.00640489 -0.01767588 -0.00057067 0.00353774 -0.00017589
1715854578.937896 -0.00481834 -0.00640488 -0.01767588 -0.00132270 0.00357093 -0.00050768
1715854579.004574 -0.00481834 -0.00640488 -0.01767588 -0.00062498 0.00364464 -0.00057438
1715854579.071252 -0.00481835 -0.00640488 -0.01767588 -0.00083606 0.00435501 -0.00060643
1715854579.137930 -0.00481835 -0.00640488 -0.01767588 -0.00063572 0.00318409 -0.00027300
1715854579.204607 -0.00481834 -0.00640488 -0.01767588 0.00055507 0.00289359 -0.00019217
1715854579.271285 -0.00481834 -0.00640488 -0.01767588 -0.00052716 0.00394359 -0.00019772
1715854579.337962 -0.00481834 -0.00640488 -0.01767588 -0.00040275 0.00347752 -0.00034930
1715854579.404639 -0.00481834 -0.00640488 -0.01767588 -0.00035406 0.00300586 -0.00023551
1715854579.471316 -0.00481834 -0.00640488 -0.01767588 -0.00023679 0.00312504 -0.00073350
1715854579.537992 -0.00481834 -0.00640488 -0.01767588 0.00045969 0.00317109 -0.00026587
1715854579.604669 -0.00481834 -0.00640488 -0.01767588 -0.00056933 0.00347441 -0.00041321
1715854579.671346 -0.00481833 -0.00640488 -0.01767588 -0.00012159 0.00311939 -0.00043382
1715854579.738022 -0.00481833 -0.00640488 -0.01767588 -0.00011118 0.00324652 -0.00011783
1715854579.804698 -0.00481833 -0.00640488 -0.01767588 -0.00128753 0.00373312 -0.00083685
1715854579.871374 -0.00481833 -0.00640488 -0.01767588 0.00017240 0.00327189 -0.00010436
1715854579.938050 -0.00481833 -0.00640488 -0.01767588 -0.00017601 0.00309536 -0.00014263
1715854580.004731 -0.00481833 -0.00640488 -0.01767588 -0.00052699 0.00347120 -0.00033104
1715854580.071413 -0.00481833 -0.00640488 -0.01767588 0.00038290 0.00331265 -0.00043197
1715854580.138094 -0.00481833 -0.00640488 -0.01767588 -0.00038045 0.00313736 -0.00021541
1715854580.204775 -0.00481832 -0.00640488 -0.01767588 -0.00010256 0.00316583 -0.00053392
1715854580.271456 -0.00481832 -0.00640488 -0.01767588 -0.00060206 0.00307345 -0.00039802
1715854580.338137 -0.00481832 -0.00640488 -0.01767588 -0.00003322 0.00287065 -0.00071447
1715854580.404818 -0.00481832 -0.00640488 -0.01767588 -0.00080878 0.00382458 -0.00060813
1715854580.471499 -0.00481832 -0.00640488 -0.01767588 -0.00081466 0.00334524 -0.00028422
1715854580.538180 -0.00481832 -0.00640488 -0.01767588 -0.00049347 0.00377191 -0.00018104
1715854580.604861 -0.00481832 -0.00640488 -0.01767588 0.00004408 0.00293685 -0.00049576
1715854580.671541 -0.00481832 -0.00640488 -0.01767588 -0.00013584 0.00288303 -0.00026424
1715854580.738221 -0.00481832 -0.00640488 -0.01767588 -0.00050928 0.00362563 -0.00001732
1715854580.804902 -0.00481832 -0.00640488 -0.01767588 0.00020726 0.00310713 -0.00007661
1715854580.871582 -0.00481831 -0.00640488 -0.01767588 -0.00039831 0.00309429 -0.00020464
1715854580.938263 -0.00481831 -0.00640488 -0.01767588 0.00021572 0.00293148 0.00002844
1715854581.004942 -0.00481831 -0.00640488 -0.01767588 -0.00036576 0.00348424 -0.00058874
1715854581.071622 -0.00481831 -0.00640488 -0.01767588 -0.00086889 0.00336764 -0.00039418
1715854581.138300 -0.00481831 -0.00640488 -0.01767588 0.00056899 0.00329772 -0.00042824
1715854581.204980 -0.00481831 -0.00640488 -0.01767588 -0.00050314 0.00331387 -0.00017896
1715854581.271659 -0.00481831 -0.00640488 -0.01767588 -0.00019418 0.00332881 0.00004522
1715854581.338338 -0.00481831 -0.00640488 -0.01767588 0.00045164 0.00298983 -0.00023633
1715854581.405017 -0.00481831 -0.00640488 -0.01767588 0.00004914 0.00356518 -0.00039194
1715854581.471696 -0.00481831 -0.00640488 -0.01767588 -0.00049011 0.00328029 -0.00048543
1715854581.538375 -0.00481831 -0.00640488 -0.01767588 -0.00063074 0.00361863 0.00008785
1715854581.605052 -0.00481831 -0.00640488 -0.01767588 -0.00046165 0.00365630 0.00012992
1715854581.671731 -0.00481831 -0.00640488 -0.01767588 0.00033014 0.00323182 -0.00020673
1715854581.738410 -0.00481830 -0.00640488 -0.01767588 0.00029915 0.00303297 -0.00068328
1715854581.805088 -0.00481830 -0.00640488 -0.01767588 -0.00031934 0.00345495 -0.00075986
1715854581.871766 -0.00481830 -0.00640488 -0.01767588 -0.00049013 0.00355039 -0.00028691
1715854581.938444 -0.00481830 -0.00640489 -0.01767588 -0.00075281 0.00336187 -0.00052077
1715854582.005120 -0.00481830 -0.00640489 -0.01767588 -0.00035926 0.00315426 -0.00058091
1715854582.071795 -0.00481830 -0.00640488 -0.01767588 -0.00030941 0.00305870 -0.00002934
1715854582.138470 -0.00481829 -0.00640489 -0.01767588 -0.00135765 0.00340615 -0.00042466
1715854582.205146 -0.00481829 -0.00640489 -0.01767588 -0.00053022 0.00357924 -0.00053093
1715854582.271821 -0.00481829 -0.00640489 -0.01767588 -0.00022716 0.00347726 -0.00076211
1715854582.338495 -0.00481830 -0.00640489 -0.01767588 -0.00088558 0.00381599 -0.00053753
1715854582.405171 -0.00481830 -0.00640489 -0.01767588 0.00030423 0.00289449 -0.00009312
1715854582.471844 -0.00481830 -0.00640489 -0.01767588 -0.00017669 0.00313685 -0.00024183
1715854582.538519 -0.00481830 -0.00640489 -0.01767588 -0.00002425 0.00305335 -0.00025834
1715854582.605193 -0.00481830 -0.00640489 -0.01767588 -0.00029146 0.00281948 -0.00020087
1715854582.671867 -0.00481830 -0.00640489 -0.01767588 0.00022751 0.00311089 -0.00038894
1715854582.738541 -0.00481829 -0.00640489 -0.01767588 -0.00018404 0.00388927 -0.00071590
1715854582.805215 -0.00481830 -0.00640489 -0.01767588 -0.00005189 0.00268822 -0.00015768
1715854582.871888 -0.00481830 -0.00640489 -0.01767588 -0.00028208 0.00360811 -0.00026029
1715854582.938561 -0.00481830 -0.00640489 -0.01767588 0.00067087 0.00301454 -0.00016341
1715854583.005233 -0.00481830 -0.00640489 -0.01767588 -0.00049793 0.00356747 -0.00027764
1715854583.071905 -0.00481830 -0.00640489 -0.01767588 -0.00054115 0.00308784 -0.00037045
1715854583.138577 -0.00481830 -0.00640489 -0.01767588 0.00012805 0.00317090 0.00001409
1715854583.205249 -0.00481829 -0.00640489 -0.01767587 -0.00037645 0.00345018 -0.00035970
1715854583.271920 -0.00481829 -0.00640489 -0.01767588 -0.00067855 0.00301963 -0.00054903
1715854583.338591 -0.00481830 -0.00640489 -0.01767588 -0.00029024 0.00313626 -0.00019226
1715854583.405261 -0.00481829 -0.00640489 -0.01767588 -0.00028485 0.00332913 0.00013153
1715854583.471932 -0.00481829 -0.00640489 -0.01767588 0.00011446 0.00355623 0.00002613
1715854583.538602 -0.00481830 -0.00640489 -0.01767588 -0.00104964 0.00297998 -0.00051117
1715854583.605272 -0.00481831 -0.00640489 -0.01767588 -0.00018107 0.00294109 -0.00039654
1715854583.671942 -0.00481831 -0.00640489 -0.01767588 -0.00087397 0.00325525 -0.00039615
1715854583.738612 -0.00481832 -0.00640489 -0.01767588 -0.00018392 0.00301334 -0.00030629
1715854583.805280 -0.00481832 -0.00640489 -0.01767588 -0.00022546 0.00364816 -0.00014392
1715854583.871949 -0.00481832 -0.00640489 -0.01767588 -0.00013788 0.00329053 -0.00012898
1715854583.938619 -0.00481832 -0.00640489 -0.01767588 -0.00041044 0.00320289 -0.00011513
1715854584.005295 -0.00481831 -0.00640489 -0.01767588 0.00009546 0.00323218 -0.00046790
1715854584.071971 -0.00481832 -0.00640489 -0.01767588 -0.00082457 0.00329391 -0.00062555
1715854584.138647 -0.00481832 -0.00640489 -0.01767588 -0.00038288 0.00336875 -0.00005899
1715854584.205322 -0.00481833 -0.00640489 -0.01767588 -0.00072987 0.00366685 -0.00081526
1715854584.271996 -0.00481833 -0.00640489 -0.01767588 -0.00063615 0.00338311 -0.00035520
1715854584.338672 -0.00481833 -0.00640489 -0.01767588 0.00051432 0.00301862 0.00056634
1715854584.405347 -0.00481833 -0.00640488 -0.01767588 -0.00023410 0.00331318 -0.00033279
1715854584.472022 -0.00481833 -0.00640489 -0.01767588 -0.00168485 0.00328931 -0.00039024
1715854584.538697 -0.00481832 -0.00640489 -0.01767588 -0.00021761 0.00353711 0.00000974
1715854584.605371 -0.00481832 -0.00640489 -0.01767588 0.00015901 0.00330350 -0.00056386
1715854584.672045 -0.00481832 -0.00640489 -0.01767588 -0.00053199 0.00300924 -0.00063767
1715854584.738719 -0.00481831 -0.00640489 -0.01767588 0.00009165 0.00326295 -0.00038826
1715854584.805393 -0.00481831 -0.00640489 -0.01767588 -0.00051898 0.00296596 -0.00007763
1715854584.872067 -0.00481831 -0.00640489 -0.01767588 -0.00000813 0.00316839 -0.00047030
1715854584.938740 -0.00481831 -0.00640489 -0.01767588 0.00007255 0.00308557 -0.00016730
1715854585.005413 -0.00481831 -0.00640489 -0.01767588 -0.00081775 0.00370982 -0.00040845
1715854585.072085 -0.00481831 -0.00640489 -0.01767588 0.00063203 0.00304559 -0.00030487
1715854585.138756 -0.00481831 -0.00640489 -0.01767588 -0.00037075 0.00349227 -0.00011755
1715854585.205427 -0.00481831 -0.00640489 -0.01767588 -0.00073221 0.00377758 0.00003917
1715854585.272099 -0.00481830 -0.00640489 -0.01767588 0.00083878 0.00331742 0.00005821
1715854585.338770 -0.00481831 -0.00640489 -0.01767588 -0.00005910 0.00335982 -0.00031321
1715854585.405441 -0.00481830 -0.00640489 -0.01767587 0.00013336 0.00332525 -0.00062066
1715854585.472112 -0.00481831 -0.00640489 -0.01767587 -0.00087394 0.00311249 -0.00056523
1715854585.538782 -0.00481831 -0.00640489 -0.01767588 -0.00082393 0.00339372 -0.00044397
1715854585.605452 -0.00481831 -0.00640489 -0.01767588 -0.00043582 0.00312896 0.00005619
1715854585.672122 -0.00481831 -0.00640489 -0.01767587 -0.00051728 0.00325817 -0.00010659
1715854585.738791 -0.00481831 -0.00640489 -0.01767587 -0.00054919 0.00329199 -0.00056144
1715854585.805461 -0.00481830 -0.00640489 -0.01767587 0.00012042 0.00354548 -0.00016436
1715854585.872131 -0.00481831 -0.00640489 -0.01767587 -0.00057013 0.00302554 -0.00026234
1715854585.972138 -0.00481831 -0.00640489 -0.01767588 0.00007197 0.00319845 -0.00016428
1715854586.038814 -0.00481831 -0.00640489 -0.01767588 -0.00026753 0.00326192 -0.00056221
1715854586.105491 -0.00481831 -0.00640489 -0.01767588 -0.00024468 0.00340900 -0.00022729
1715854586.205506 -0.00481831 -0.00640489 -0.01767588 0.00004151 0.00349000 -0.00004615
1715854586.272182 -0.00481831 -0.00640489 -0.01767588 0.00026396 0.00355485 -0.00051535
1715854586.338858 -0.00481832 -0.00640489 -0.01767588 0.00016998 0.00341509 0.00002966
1715854586.405535 -0.00481831 -0.00640489 -0.01767588 -0.00004452 0.00359063 -0.00030727
1715854586.472209 -0.00481832 -0.00640489 -0.01767588 -0.00087576 0.00389336 -0.00061813
1715854586.538885 -0.00481832 -0.00640489 -0.01767588 0.00028058 0.00319814 -0.00005788
1715854586.605561 -0.00481832 -0.00640489 -0.01767589 -0.00046989 0.00313784 -0.00028788
1715854586.672236 -0.00481832 -0.00640489 -0.01767588 -0.00004100 0.00300352 -0.00001800
1715854586.738911 -0.00481831 -0.00640490 -0.01767588 0.00034627 0.00358358 -0.00055173
1715854586.805586 -0.00481831 -0.00640490 -0.01767588 -0.00053881 0.00370607 -0.00013404
1715854586.872261 -0.00481831 -0.00640490 -0.01767588 -0.00019945 0.00358573 -0.00005251
1715854586.938935 -0.00481831 -0.00640490 -0.01767588 0.00023742 0.00279350 -0.00065332
1715854587.005614 -0.00481831 -0.00640490 -0.01767588 -0.00065384 0.00396614 -0.00092168
1715854587.072290 -0.00481831 -0.00640490 -0.01767588 0.00019285 0.00327864 0.00027094
1715854587.138966 -0.00481832 -0.00640490 -0.01767588 -0.00040780 0.00347435 -0.00052785
1715854587.205642 -0.00481831 -0.00640490 -0.01767588 -0.00005287 0.00327157 -0.00031474
1715854587.272317 -0.00481831 -0.00640490 -0.01767588 -0.00039714 0.00358152 -0.00045847
1715854587.338993 -0.00481831 -0.00640490 -0.01767589 -0.00030058 0.00314232 -0.00017828
1715854587.405667 -0.00481831 -0.00640490 -0.01767589 0.00026186 0.00354095 -0.00052185
1715854587.472342 -0.00481831 -0.00640490 -0.01767589 -0.00037503 0.00361773 -0.00041307
1715854587.539017 -0.00481831 -0.00640490 -0.01767589 -0.00026964 0.00364308 -0.00024826
1715854587.605692 -0.00481831 -0.00640490 -0.01767588 -0.00040855 0.00321520 -0.00045233
1715854587.672367 -0.00481831 -0.00640490 -0.01767588 0.00032249 0.00330015 -0.00043794
1715854587.739042 -0.00481831 -0.00640490 -0.01767588 -0.00020823 0.00372836 -0.00046038
1715854587.805715 -0.00481830 -0.00640490 -0.01767588 0.00015467 0.00308607 0.00007253
1715854587.872389 -0.00481831 -0.00640490 -0.01767588 -0.00023339 0.00323689 -0.00049692
1715854587.939063 -0.00481830 -0.00640490 -0.01767588 -0.00016316 0.00340535 -0.00031373
1715854588.005740 -0.00481829 -0.00640490 -0.01767586 0.00000527 0.00331722 -0.00024439
1715854588.072420 -0.00481829 -0.00640490 -0.01767586 -0.00055842 0.00351624 -0.00038315
1715854588.139100 -0.00481829 -0.00640490 -0.01767586 -0.00016059 0.00250105 -0.00043298
1715854588.205780 -0.00481829 -0.00640490 -0.01767586 -0.00051666 0.00358343 -0.00020259
1715854588.272459 -0.00481829 -0.00640490 -0.01767586 -0.00025359 0.00314492 -0.00010899
1715854588.339139 -0.00481829 -0.00640490 -0.01767587 0.00006407 0.00322228 -0.00031415
1715854588.405818 -0.00481829 -0.00640490 -0.01767586 -0.00068700 0.00363541 -0.00053443
1715854588.472497 -0.00481829 -0.00640490 -0.01767587 -0.00021628 0.00313318 -0.00031333
1715854588.539177 -0.00481828 -0.00640490 -0.01767586 0.00011889 0.00312474 0.00012833
1715854588.605857 -0.00481828 -0.00640490 -0.01767586 -0.00082282 0.00388666 -0.00039042
1715854588.672536 -0.00481828 -0.00640490 -0.01767587 0.00060101 0.00320708 -0.00003513
1715854588.739214 -0.00481827 -0.00640490 -0.01767586 0.00018986 0.00309070 0.00036182
1715854588.805893 -0.00481827 -0.00640490 -0.01767586 0.00036697 0.00307946 -0.00044771
1715854588.872572 -0.00481827 -0.00640490 -0.01767586 -0.00051584 0.00305708 -0.00043927
1715854588.939251 -0.00481827 -0.00640490 -0.01767586 -0.00084048 0.00368662 -0.00011748
1715854589.005930 -0.00481825 -0.00640490 -0.01767586 0.00034821 0.00278486 -0.00040064
1715854589.072607 -0.00481825 -0.00640490 -0.01767586 -0.00074466 0.00337143 -0.00059573
1715854589.139283 -0.00481825 -0.00640490 -0.01767586 0.00008303 0.00336341 -0.00056625
1715854589.205961 -0.00481825 -0.00640490 -0.01767586 -0.00000815 0.00362160 -0.00012419
1715854589.272637 -0.00481825 -0.00640490 -0.01767586 -0.00039188 0.00324535 -0.00044377
1715854589.339314 -0.00481825 -0.00640490 -0.01767586 -0.00044795 0.00313648 -0.00056627
1715854589.405991 -0.00481825 -0.00640490 -0.01767586 -0.00004326 0.00284370 0.00024110
1715854589.472668 -0.00481825 -0.00640490 -0.01767586 -0.00084854 0.00321047 -0.00012347
1715854589.539345 -0.00481825 -0.00640490 -0.01767586 -0.00018355 0.00326619 -0.00028833
1715854589.606020 -0.00481825 -0.00640490 -0.01767586 -0.00064488 0.00341324 -0.00082009
1715854589.672696 -0.00481825 -0.00640490 -0.01767586 -0.00031020 0.00353669 -0.00004158
1715854589.739372 -0.00481826 -0.00640490 -0.01767586 -0.00053107 0.00370958 0.00007336
1715854589.806049 -0.00481825 -0.00640490 -0.01767586 -0.00052421 0.00313767 -0.00027019
1715854589.872725 -0.00481826 -0.00640490 -0.01767586 -0.00074164 0.00378854 -0.00054339
1715854589.939400 -0.00481824 -0.00640490 -0.01767586 0.00053362 0.00283263 -0.00029215
1715854590.006075 -0.00481824 -0.00640490 -0.01767586 -0.00064466 0.00309365 -0.00063738
1715854590.072747 -0.00481824 -0.00640490 -0.01767586 0.00012772 0.00305394 -0.00044418
1715854590.139421 -0.00481824 -0.00640490 -0.01767586 0.00015425 0.00319304 -0.00043928
1715854590.239429 -0.00481824 -0.00640490 -0.01767586 -0.00052997 0.00327571 -0.00058198
1715854590.306102 -0.00481824 -0.00640490 -0.01767586 0.00004773 0.00347561 -0.00007495
1715854590.372774 -0.00481823 -0.00640490 -0.01767586 -0.00063211 0.00324841 -0.00055304
1715854590.439446 -0.00481823 -0.00640490 -0.01767586 -0.00039719 0.00357878 -0.00073375
1715854590.506117 -0.00481823 -0.00640490 -0.01767586 0.00000177 0.00310116 -0.00003061
1715854590.572789 -0.00481823 -0.00640490 -0.01767586 -0.00027038 0.00331554 -0.00009749
1715854590.639460 -0.00481823 -0.00640490 -0.01767586 0.00005788 0.00328401 -0.00012216
1715854590.739467 -0.00481823 -0.00640490 -0.01767586 0.00000092 0.00347520 0.00028994
1715854590.806138 -0.00481823 -0.00640490 -0.01767586 -0.00016903 0.00357225 -0.00018555
1715854590.872809 -0.00481823 -0.00640490 -0.01767586 -0.00032645 0.00294794 -0.00043465
1715854590.939478 -0.00481824 -0.00640490 -0.01767586 -0.00050429 0.00368786 0.00022760
1715854591.006173 -0.00481825 -0.00640490 -0.01767586 0.00010173 0.00306860 0.00015049
1715854591.072894 -0.00481825 -0.00640490 -0.01767586 -0.00067398 0.00351584 -0.00050793
1715854591.139615 -0.00481825 -0.00640490 -0.01767586 0.00006022 0.00314011 0.00005454
1715854591.206337 -0.00481824 -0.00640490 -0.01767586 -0.00002332 0.00367332 -0.00017370
1715854591.273060 -0.00481825 -0.00640490 -0.01767586 0.00005657 0.00352395 -0.00016270
